Target Word,AI Prediction,Rule-Based Prediction,Entropy Prediction,Steps
SEPET,SEPET,SENET,SEPET,3
SEPET,SEPET,SEPET,SEPET,4
SEPET,SEPET,SEPET,SEPET,5
SEPET,SEPET,SEPET,SEPET,6
SAKAT,SALÇA,SAKAK,SALAK,1
SAKAT,SARAT,SAKAF,SAKAF,2
SAKAT,SAKAT,SAKAR,SAKAR,3
SAKAT,SAKAT,SAKAL,SAKAT,4
SAKAT,SAKAT,SAKAT,SAKAT,5
SAKAT,SAKAT,SAKAT,SAKAT,6
VARİS,LAKİN,TUNİK,TARİK,1
VARİS,HARİR,HACİR,HARİS,2
VARİS,TARİF,GARİP,VARİS,3
VARİS,SARİG,VARİL,VARİS,4
VARİS,VARİS,VARİS,VARİS,5
VARİS,VARİS,VARİS,VARİS,6
SATMA,KALAK,SANIŞ,SALİK,1
SATMA,SANMA,SAKAT,SANMA,2
SATMA,SAYMA,SATHİ,SAÇMA,3
SATMA,SAĞMA,SATMA,SAĞMA,4
SATMA,SAÇMA,SATMA,SAPMA,5
SATMA,SAPMA,SATMA,SATMA,6
OMBRA,MARDA,SIKÇA,MALİK,1
OMBRA,ARAMA,MAHRA,SORMA,2
OMBRA,ÇUMRA,OMBRA,OMBRA,3
OMBRA,OMBRA,OMBRA,OMBRA,4
OMBRA,OMBRA,OMBRA,OMBRA,5
OMBRA,OMBRA,OMBRA,OMBRA,6
ÇEVRİ,ÇEVİK,SEVİR,SEVİR,1
ÇEVRİ,ÇEVRİ,DEVRİ,ÇEVRİ,2
ÇEVRİ,ÇEVRİ,FEVRİ,ÇEVRİ,3
ÇEVRİ,ÇEVRİ,ÇEVRİ,ÇEVRİ,4
ÇEVRİ,ÇEVRİ,ÇEVRİ,ÇEVRİ,5
ÇEVRİ,ÇEVRİ,ÇEVRİ,ÇEVRİ,6
DİKME,İMLEÇ,DİKSE,SİLME,1
DİKME,DİKME,DİKME,ÇİZME,2
DİKME,DİKME,DİKME,PİGME,3
DİKME,DİKME,DİKME,DİNME,4
DİKME,DİKME,DİKME,DİKME,5
DİKME,DİKME,DİKME,DİKME,6
EDALI,ÇAKIL,ASKLI,KATİL,1
EDALI,ANALI,BAZLI,ANALI,2
EDALI,EDALI,EDALI,DUALI,3
EDALI,EDALI,EDALI,EDALI,4
EDALI,EDALI,EDALI,EDALI,5
EDALI,EDALI,EDALI,EDALI,6
SİTEM,MELİK,EMİCİ,SERİM,1
SİTEM,HİMEN,MEBİZ,SİTEM,2
SİTEM,DİZEM,SİTEM,SİTEM,3
SİTEM,BİÇEM,SİTEM,SİTEM,4
SİTEM,SİTEM,SİTEM,SİTEM,5
SİTEM,SİTEM,SİTEM,SİTEM,6
BRANŞ,BATAR,MECRA,SATİR,1
BRANŞ,BRANŞ,ZAHİR,ARABA,2
BRANŞ,BRANŞ,IRGAT,BRANŞ,3
BRANŞ,BRANŞ,BRANŞ,BRANŞ,4
BRANŞ,BRANŞ,BRANŞ,BRANŞ,5
BRANŞ,BRANŞ,BRANŞ,BRANŞ,6
BEDİR,SERİK,DEFİN,SERİK,1
BEDİR,REVİR,YEDİZ,CEZİR,2
BEDİR,NEZİR,ÇEDİK,NEVİR,3
BEDİR,GELİR,BEDİR,BEDİR,4
BEDİR,BEDİR,BEDİR,BEDİR,5
BEDİR,BEDİR,BEDİR,BEDİR,6
SEÇME,ÇEKÇE,ÇEMÇE,ÇEKEL,1
SEÇME,GEÇME,GEÇME,GEÇME,2
SEÇME,SEÇME,SEÇME,SEÇME,3
SEÇME,SEÇME,SEÇME,SEÇME,4
SEÇME,SEÇME,SEÇME,SEÇME,5
SEÇME,SEÇME,SEÇME,SEÇME,6
BİTME,BELEK,BÜTEN,BELİK,1
BİTME,BİNME,BETİK,BİÇEM,2
BİTME,BİTME,BİTME,BİNME,3
BİTME,BİTME,BİTME,BİTME,4
BİTME,BİTME,BİTME,BİTME,5
BİTME,BİTME,BİTME,BİTME,6
GÖRME,KEREM,DERBİ,KERİM,1
GÖRME,GURME,ÜCRET,DÜRME,2
GÖRME,GÖRME,GURME,GÖRME,3
GÖRME,GÖRME,GÖRME,GÖRME,4
GÖRME,GÖRME,GÖRME,GÖRME,5
GÖRME,GÖRME,GÖRME,GÖRME,6
VEDİA,SEMİH,TEYİT,TEMİN,1
VEDİA,CENİN,MEŞİN,SEVİŞ,2
VEDİA,GEÇİT,GEDİZ,VECİH,3
VEDİA,DEĞİŞ,BEDİİ,VEDİA,4
VEDİA,BEDİİ,VEDİA,VEDİA,5
VEDİA,YEDİZ,VEDİA,VEDİA,6
HAZRO,BAHRİ,AYIRT,ATARİ,1
HAZRO,HAZRO,SAHRE,BAYRI,2
HAZRO,HAZRO,HAZRO,KADRO,3
HAZRO,HAZRO,HAZRO,HAZRO,4
HAZRO,HAZRO,HAZRO,HAZRO,5
HAZRO,HAZRO,HAZRO,HAZRO,6
LİZOL,LAKİN,ALNAÇ,KATİL,1
LİZOL,LİZOL,POZLU,LİZOL,2
LİZOL,LİZOL,LİZOL,LİZOL,3
LİZOL,LİZOL,LİZOL,LİZOL,4
LİZOL,LİZOL,LİZOL,LİZOL,5
LİZOL,LİZOL,LİZOL,LİZOL,6
GÖĞÜS,KERES,DİLSİ,KESİN,1
GÖĞÜS,LOGOS,RÜSUP,CÜLUS,2
GÖĞÜS,GÖĞÜS,VENÜS,GÖĞÜS,3
GÖĞÜS,GÖĞÜS,GÖĞÜS,GÖĞÜS,4
GÖĞÜS,GÖĞÜS,GÖĞÜS,GÖĞÜS,5
GÖĞÜS,GÖĞÜS,GÖĞÜS,GÖĞÜS,6
AFŞAR,AGRAF,ABBAS,MERAK,1
AFŞAR,AFŞAR,ANCAK,DİYAR,2
AFŞAR,AFŞAR,AYYAŞ,AFŞAR,3
AFŞAR,AFŞAR,AVŞAR,AFŞAR,4
AFŞAR,AFŞAR,AFŞAR,AFŞAR,5
AFŞAR,AFŞAR,AFŞAR,AFŞAR,6
GİRDİ,ŞEREF,TÜRLÜ,TERİM,1
GİRDİ,UĞRUN,YİRMİ,DÜRZİ,2
GİRDİ,SIRIM,GİRDİ,GİRDİ,3
GİRDİ,TİRİT,GİRDİ,GİRDİ,4
GİRDİ,GİRDİ,GİRDİ,GİRDİ,5
GİRDİ,GİRDİ,GİRDİ,GİRDİ,6
BELEK,SELEK,SEKEL,KELER,1
BELEK,TELEK,ŞELEK,BELEK,2
BELEK,YELEK,BELEK,BELEK,3
BELEK,MELEK,BELEK,BELEK,4
BELEK,KELEK,BELEK,BELEK,5
BELEK,FELEK,BELEK,BELEK,6
DÜĞÜN,ŞERAN,URGAN,SERİN,1
DÜĞÜN,BİJON,İÇTEN,BATON,2
DÜĞÜN,ÖZGÜN,JÜPON,ÖZGÜN,3
DÜĞÜN,TÜTÜN,HÜSÜN,DÜĞÜN,4
DÜĞÜN,SÜLÜN,DÜŞÜN,DÜĞÜN,5
DÜĞÜN,DÜĞÜN,DÜĞÜN,DÜĞÜN,6
DRAMA,ÇARHA,BAŞLI,MARTI,1
DRAMA,ARAMA,TURFA,ARAMİ,2
DRAMA,IRAMA,RÜESA,DRAMA,3
DRAMA,DRAMA,ARİZA,DRAMA,4
DRAMA,DRAMA,DRAMA,DRAMA,5
DRAMA,DRAMA,DRAMA,DRAMA,6
TÖRPÜ,TÖRPÜ,TÜRAP,TÖRPÜ,1
TÖRPÜ,TÖRPÜ,TÖRPÜ,TÖRPÜ,2
TÖRPÜ,TÖRPÜ,TÖRPÜ,TÖRPÜ,3
TÖRPÜ,TÖRPÜ,TÖRPÜ,TÖRPÜ,4
TÖRPÜ,TÖRPÜ,TÖRPÜ,TÖRPÜ,5
TÖRPÜ,TÖRPÜ,TÖRPÜ,TÖRPÜ,6
ARİZA,AGRAF,HİCAP,MİRAT,1
ARİZA,ARAMA,İDAME,AZERİ,2
ARİZA,ARİZA,AFŞİN,ARİZA,3
ARİZA,ARİZA,ABULİ,ARİZA,4
ARİZA,ARİZA,ARİYA,ARİZA,5
ARİZA,ARİZA,ARİZA,ARİZA,6
SEÇKİ,SELEK,SEÇAL,SERİK,1
SEÇKİ,SEKSİ,SEÇİŞ,SEÇKİ,2
SEÇKİ,SEÇKİ,SEÇKİ,SEÇKİ,3
SEÇKİ,SEÇKİ,SEÇKİ,SEÇKİ,4
SEÇKİ,SEÇKİ,SEÇKİ,SEÇKİ,5
SEÇKİ,SEÇKİ,SEÇKİ,SEÇKİ,6
ZIPKA,MARDA,İFRAT,TARİK,1
ZIPKA,KONYA,YANMA,KEMAN,2
ZIPKA,FİŞKA,ABAZA,ŞIPKA,3
ZIPKA,ZIPKA,ZIPKA,ZIPKA,4
ZIPKA,ZIPKA,ZIPKA,ZIPKA,5
ZIPKA,ZIPKA,ZIPKA,ZIPKA,6
KAVAS,KALAK,KARAR,KALIN,1
KAVAS,KAPAN,KABAK,KADİR,2
KAVAS,KARAR,KAYAÇ,KAVAS,3
KAVAS,KAVAT,KAĞAN,KAVAS,4
KAVAS,KAVAS,KASAP,KAVAS,5
KAVAS,KAVAS,KAVAS,KAVAS,6
KOVMA,KOPMA,KRAMP,KOKMA,1
KOVMA,KONMA,KLİMA,KONMA,2
KOVMA,KOYMA,KONMA,KOPMA,3
KOVMA,KOVMA,KOŞMA,KOŞMA,4
KOVMA,KOVMA,KOVMA,KOVMA,5
KOVMA,KOVMA,KOVMA,KOVMA,6
FALSO,SALVO,FOLYO,FALSO,1
FALSO,FALSO,FALSO,FALSO,2
FALSO,FALSO,FALSO,FALSO,3
FALSO,FALSO,FALSO,FALSO,4
FALSO,FALSO,FALSO,FALSO,5
FALSO,FALSO,FALSO,FALSO,6
RESUL,KELEK,KİLÜS,MELİK,1
RESUL,PEŞLİ,HUSUL,REÇEL,2
RESUL,MEMUL,MESUL,RESUL,3
RESUL,RESUL,RESUL,RESUL,4
RESUL,RESUL,RESUL,RESUL,5
RESUL,RESUL,RESUL,RESUL,6
DALAŞ,GAMBA,HADDE,TALİM,1
DALAŞ,FALAN,DAMGA,SALON,2
DALAŞ,SALAŞ,DALAN,FALYA,3
DALAŞ,DALAŞ,DALAŞ,ÇALAP,4
DALAŞ,DALAŞ,DALAŞ,DALAŞ,5
DALAŞ,DALAŞ,DALAŞ,DALAŞ,6
DARAŞ,KARAR,MARKİ,MİRAT,1
DARAŞ,MARAŞ,YARDA,KARAF,2
DARAŞ,TARAŞ,DARAÇ,YARAŞ,3
DARAŞ,DARAŞ,DARAŞ,DARAŞ,4
DARAŞ,DARAŞ,DARAŞ,DARAŞ,5
DARAŞ,DARAŞ,DARAŞ,DARAŞ,6
CELBE,ÇEKİÇ,PİGME,SELİM,1
CELBE,MELCE,YELVE,TELVE,2
CELBE,CELSE,CELSE,BELCE,3
CELBE,CELBE,CELBE,CELBE,4
CELBE,CELBE,CELBE,CELBE,5
CELBE,CELBE,CELBE,CELBE,6
TAFTA,ŞAKIT,TAŞRA,TARİK,1
TAFTA,TARLA,TAYFA,TAVLI,2
TAFTA,TAYGA,TAFTA,TAYGA,3
TAFTA,TAFTA,TAFTA,TAFTA,4
TAFTA,TAFTA,TAFTA,TAFTA,5
TAFTA,TAFTA,TAFTA,TAFTA,6
ÖRGÜN,KANCA,BAHAR,KARIN,1
ÖRGÜN,BUGÜN,OKRUK,ORLON,2
ÖRGÜN,ÖZGÜN,ÖRGÜN,ÖRGÜN,3
ÖRGÜN,ÖRGÜN,ÖRGÜN,ÖRGÜN,4
ÖRGÜN,ÖRGÜN,ÖRGÜN,ÖRGÜN,5
ÖRGÜN,ÖRGÜN,ÖRGÜN,ÖRGÜN,6
KAŞAN,KANCA,MASUN,TARİK,1
KAŞAN,KAPAN,ŞABAN,KANAL,2
KAŞAN,KALAN,KAŞAN,KABAN,3
KAŞAN,KAMAN,KAŞAN,KAĞAN,4
KAŞAN,KAĞAN,KAŞAN,KAMAN,5
KAŞAN,KABAN,KAŞAN,KAPAN,6
ENEME,SELEK,KISIK,MELİK,1
ENEME,DİNME,NEDEN,SÜMEN,2
ENEME,ENEME,İLENÇ,DÖNME,3
ENEME,ENEME,ENEZE,ENEME,4
ENEME,ENEME,ENEME,ENEME,5
ENEME,ENEME,ENEME,ENEME,6
ÇÖZGÜ,KEKİK,PİNTİ,KESİN,1
ÇÖZGÜ,PUNTO,YIĞIŞ,YUTUŞ,2
ÇÖZGÜ,SÜZÜŞ,GÜVEÇ,ÇÖZGÜ,3
ÇÖZGÜ,GÖZCÜ,ÇÖZGÜ,ÇÖZGÜ,4
ÇÖZGÜ,ÇÖZGÜ,ÇÖZGÜ,ÇÖZGÜ,5
ÇÖZGÜ,ÇÖZGÜ,ÇÖZGÜ,ÇÖZGÜ,6
TAŞIL,SAVAT,TOPAZ,TALİK,1
TAŞIL,TATMA,TAKSA,TAVLI,2
TAŞIL,TALİH,TAÇLI,TAHIL,3
TAŞIL,TAŞIL,TAHIL,TAŞIL,4
TAŞIL,TAŞIL,TAŞIL,TAŞIL,5
TAŞIL,TAŞIL,TAŞIL,TAŞIL,6
İMBAT,HARİM,MADDİ,HARİM,1
İMBAT,İMBAT,İMBAT,İMDAT,2
İMBAT,İMBAT,İMBAT,İMBAT,3
İMBAT,İMBAT,İMBAT,İMBAT,4
İMBAT,İMBAT,İMBAT,İMBAT,5
İMBAT,İMBAT,İMBAT,İMBAT,6
SİGAR,BIÇAK,ANTEN,İNKAR,1
SİGAR,İHSAN,KISAÇ,BİDAR,2
SİGAR,SİLAJ,SUPAP,CİHAR,3
SİGAR,SİVAS,SİGAR,GİTAR,4
SİGAR,SİGAR,SİGAR,SİGAR,5
SİGAR,SİGAR,SİGAR,SİGAR,6
HURMA,KURMA,BURMA,KURMA,1
HURMA,VURMA,KURMA,BURMA,2
HURMA,HURMA,VURMA,DURMA,3
HURMA,HURMA,DURMA,HURMA,4
HURMA,HURMA,HURMA,HURMA,5
HURMA,HURMA,HURMA,HURMA,6
BİNİT,KANCA,BARAJ,TARİK,1
BİNİT,BİNDİ,BİNDİ,METİL,2
BİNİT,BİNME,BİNİŞ,ÇİĞİT,3
BİNİT,BİNİŞ,BİNİT,BİNİT,4
BİNİT,BİNİT,BİNİT,BİNİT,5
BİNİT,BİNİT,BİNİT,BİNİT,6
TÖREN,SERİK,PORTO,KERİM,1
TÖREN,DÜRME,TİRŞE,TÜREV,2
TÖREN,EVREN,TÖREN,TÖREN,3
TÖREN,TÖREN,TÖREN,TÖREN,4
TÖREN,TÖREN,TÖREN,TÖREN,5
TÖREN,TÖREN,TÖREN,TÖREN,6
SAHİP,KARHA,KAMÇI,KALIT,1
SAHİP,HADİM,HAFİT,MAHİR,2
SAHİP,SAHİH,SARİH,NAHİF,3
SAHİP,SAHİL,SAHİP,SAHİH,4
SAHİP,SAHİP,SAHİP,SAHİP,5
SAHİP,SAHİP,SAHİP,SAHİP,6
ANMAK,SAKAK,ÜSKÜF,SALIK,1
ANMAK,ATMAK,OYNAK,UTMAK,2
ANMAK,ALMAK,NACAK,ONMAK,3
ANMAK,AHMAK,ANZAK,ANMAK,4
ANMAK,AĞMAK,ANMAK,ANMAK,5
ANMAK,ANMAK,ANMAK,ANMAK,6
ÖNERİ,KİNCİ,SİNSİ,KENDİ,1
ÖNERİ,MEBNİ,ÖZENİ,ALENİ,2
ÖNERİ,ENAYİ,ÖNERİ,ÖNERİ,3
ÖNERİ,ÖNERİ,ÖNERİ,ÖNERİ,4
ÖNERİ,ÖNERİ,ÖNERİ,ÖNERİ,5
ÖNERİ,ÖNERİ,ÖNERİ,ÖNERİ,6
MADAM,MADAM,EFDAL,NADAS,1
MADAM,MADAM,OYDAŞ,DADAŞ,2
MADAM,MADAM,SADAK,KADAR,3
MADAM,MADAM,MADAM,BADAL,4
MADAM,MADAM,MADAM,MADAM,5
MADAM,MADAM,MADAM,MADAM,6
FRENK,KANAL,ÇENGİ,KENDİ,1
FRENK,NEKRE,ENKAZ,AHENK,2
FRENK,FRENK,KÖHNE,FRENK,3
FRENK,FRENK,FRENK,FRENK,4
FRENK,FRENK,FRENK,FRENK,5
FRENK,FRENK,FRENK,FRENK,6
DÜRÜM,SARAÇ,SARIM,SARIM,1
DÜRÜM,FORUM,ÜĞRÜM,DÜRÜM,2
DÜRÜM,DÜRÜM,DÜRÜM,DÜRÜM,3
DÜRÜM,DÜRÜM,DÜRÜM,DÜRÜM,4
DÜRÜM,DÜRÜM,DÜRÜM,DÜRÜM,5
DÜRÜM,DÜRÜM,DÜRÜM,DÜRÜM,6
ÇALIK,ÇAMÇA,ÇAMÇA,ÇARIK,1
ÇALIK,ÇALAK,ÇATAK,ÇALIK,2
ÇALIK,ÇALIK,ÇARIK,ÇALIK,3
ÇALIK,ÇALIK,ÇALIK,ÇALIK,4
ÇALIK,ÇALIK,ÇALIK,ÇALIK,5
ÇALIK,ÇALIK,ÇALIK,ÇALIK,6
YENLİ,KALAK,İZLEV,MALİK,1
YENLİ,REMİL,SEBİL,BİNLİ,2
YENLİ,BENLİ,PEŞLİ,DENLİ,3
YENLİ,DENLİ,DEMLİ,YENLİ,4
YENLİ,YENLİ,YENLİ,YENLİ,5
YENLİ,YENLİ,YENLİ,YENLİ,6
DİLME,ŞAŞAA,REÇEL,MİRAT,1
DİLME,RESİF,ELEJİ,DİLME,2
DİLME,İMLEÇ,İZOLE,DİLME,3
DİLME,DİLME,BİLME,DİLME,4
DİLME,DİLME,SİLME,DİLME,5
DİLME,DİLME,DİLME,DİLME,6
ÖRGÜT,TATAR,MAMUT,TORAK,1
ÖRGÜT,MORTO,DÖLÜT,FÜTUR,2
ÖRGÜT,ÖRGÜT,ÖRGÜT,ÖRGÜT,3
ÖRGÜT,ÖRGÜT,ÖRGÜT,ÖRGÜT,4
ÖRGÜT,ÖRGÜT,ÖRGÜT,ÖRGÜT,5
ÖRGÜT,ÖRGÜT,ÖRGÜT,ÖRGÜT,6
VARDA,MARDA,YUVAR,MALİK,1
VARDA,BARDA,VARGI,SAYRI,2
VARDA,VARDA,VAROŞ,DARAÇ,3
VARDA,VARDA,VARMA,BARDA,4
VARDA,VARDA,VARDA,VARDA,5
VARDA,VARDA,VARDA,VARDA,6
DEMEÇ,RESİF,CESET,SERİK,1
DEMEÇ,KEKEÇ,KEPEZ,DENME,2
DEMEÇ,DEMEÇ,DENEY,DEMEÇ,3
DEMEÇ,DEMEÇ,DEĞEÇ,DEMEÇ,4
DEMEÇ,DEMEÇ,DEMEÇ,DEMEÇ,5
DEMEÇ,DEMEÇ,DEMEÇ,DEMEÇ,6
BİTİŞ,BELDE,BÖLÜT,BENLİ,1
BİTİŞ,BİRUN,BİTEY,BİTİM,2
BİTİŞ,BİTİM,BİTİM,BİTİŞ,3
BİTİŞ,BİTİŞ,BİTİŞ,BİTİŞ,4
BİTİŞ,BİTİŞ,BİTİŞ,BİTİŞ,5
BİTİŞ,BİTİŞ,BİTİŞ,BİTİŞ,6
BETER,TETİR,TEVKİ,TEKİR,1
BETER,YETER,ÇENET,BETER,2
BETER,BETER,BETER,BETER,3
BETER,BETER,BETER,BETER,4
BETER,BETER,BETER,BETER,5
BETER,BETER,BETER,BETER,6
SUKUT,KİRİL,FOKUS,SOLUK,1
SUKUT,UKNUM,USKUR,SUKUT,2
SUKUT,SOĞUK,SUKUT,SUKUT,3
SUKUT,SUKUT,SUKUT,SUKUT,4
SUKUT,SUKUT,SUKUT,SUKUT,5
SUKUT,SUKUT,SUKUT,SUKUT,6
KAPUT,KANCA,ŞAMAN,KALIT,1
KAPUT,KALIK,HAFİF,KAVAT,2
KAPUT,KASAP,YAVUZ,KAMET,3
KAPUT,KAPİŞ,ÇAPUL,KAPUT,4
KAPUT,KAPUT,KAPUT,KAPUT,5
KAPUT,KAPUT,KAPUT,KAPUT,6
METİL,MELİK,MOTİF,SELİM,1
METİL,MEHİL,MİTİL,MEHİL,2
METİL,METİL,METİL,METİL,3
METİL,METİL,METİL,METİL,4
METİL,METİL,METİL,METİL,5
METİL,METİL,METİL,METİL,6
OCUMA,KANCA,FETİH,TARİK,1
OCUMA,CEVZA,YILMA,ALMAN,2
OCUMA,ACIMA,VURMA,OCUMA,3
OCUMA,OCUMA,OCUMA,OCUMA,4
OCUMA,OCUMA,OCUMA,OCUMA,5
OCUMA,OCUMA,OCUMA,OCUMA,6
HASIM,CANAN,MAHAL,MİLAT,1
HASIM,TALİH,HATMİ,SAYIM,2
HASIM,HADIM,HASIM,BASIM,3
HASIM,HASIM,HASIM,HASIM,4
HASIM,HASIM,HASIM,HASIM,5
HASIM,HASIM,HASIM,HASIM,6
EKLEM,KILIF,İKLİL,KELLİ,1
EKLEM,BELKİ,EKLEM,EKLEM,2
EKLEM,EKLEM,EKLEM,EKLEM,3
EKLEM,EKLEM,EKLEM,EKLEM,4
EKLEM,EKLEM,EKLEM,EKLEM,5
EKLEM,EKLEM,EKLEM,EKLEM,6
DÜĞÜN,KESİF,SİZCE,KERİM,1
DÜĞÜN,ÇOPUR,FORUM,SONLU,2
DÜĞÜN,GÜNLÜ,ÇÖPLÜ,ÖZGÜN,3
DÜĞÜN,DÜĞÜN,GÜDÜK,DÜĞÜN,4
DÜĞÜN,DÜĞÜN,DÜĞÜN,DÜĞÜN,5
DÜĞÜN,DÜĞÜN,DÜĞÜN,DÜĞÜN,6
CEZİR,PİSİK,MUHİK,SERİK,1
CEZİR,MEŞİN,GERİŞ,CEZİR,2
CEZİR,TETİR,ZEFİR,CEZİR,3
CEZİR,CEZİR,NEZİR,CEZİR,4
CEZİR,CEZİR,VEZİR,CEZİR,5
CEZİR,CEZİR,BEZİR,CEZİR,6
MÜZİÇ,MESEL,VERİM,SERİM,1
MÜZİÇ,MİRİM,MÜFİT,MÜZİK,2
MÜZİÇ,MÜFİT,MÜZİK,MÜZİÇ,3
MÜZİÇ,MÜZİK,MÜZİÇ,MÜZİÇ,4
MÜZİÇ,MÜZİÇ,MÜZİÇ,MÜZİÇ,5
MÜZİÇ,MÜZİÇ,MÜZİÇ,MÜZİÇ,6
ETKEN,TÜNEL,TÜNEL,TİNER,1
ETKEN,ÇİTEN,ETMEN,ETKEN,2
ETKEN,ETMEN,ETKEN,ETKEN,3
ETKEN,ETKEN,ETKEN,ETKEN,4
ETKEN,ETKEN,ETKEN,ETKEN,5
ETKEN,ETKEN,ETKEN,ETKEN,6
SALMA,HARAÇ,YAFTA,TARİK,1
SALMA,KANKA,SARPA,SAMAN,2
SALMA,SALMA,SAMSA,SAÇMA,3
SALMA,SALMA,SALMA,SAĞMA,4
SALMA,SALMA,SALMA,SALMA,5
SALMA,SALMA,SALMA,SALMA,6
YOKUM,YAMUK,YUMUK,YOKUM,1
YOKUM,YOKUM,YOKUM,YOKUM,2
YOKUM,YOKUM,YOKUM,YOKUM,3
YOKUM,YOKUM,YOKUM,YOKUM,4
YOKUM,YOKUM,YOKUM,YOKUM,5
YOKUM,YOKUM,YOKUM,YOKUM,6
MOBİL,KEPEK,YETKİ,KERİM,1
MOBİL,BİRLİ,GİZİL,MUHİT,2
MOBİL,MOBİL,İNCİL,MÜMİN,3
MOBİL,MOBİL,MOBİL,MOBİL,4
MOBİL,MOBİL,MOBİL,MOBİL,5
MOBİL,MOBİL,MOBİL,MOBİL,6
DERİK,ŞERİR,KESİR,KESİR,1
DERİK,SERİK,FERİK,DERİK,2
DERİK,HERİK,HERİK,DERİK,3
DERİK,DERİK,DERİK,DERİK,4
DERİK,DERİK,DERİK,DERİK,5
DERİK,DERİK,DERİK,DERİK,6
KUMLU,HARAÇ,FASKA,TARİK,1
KUMLU,KILIK,MİMİK,KOŞUL,2
KUMLU,KOPİL,KOMOT,KUMLU,3
KUMLU,KUTLU,KUMUL,KUMLU,4
KUMLU,KUMLU,KUMLU,KUMLU,5
KUMLU,KUMLU,KUMLU,KUMLU,6
ÇEBİÇ,NAŞAD,PULLU,MİRAT,1
ÇEBİÇ,RESİF,MADAM,NESİL,2
ÇEBİÇ,ZELİL,VEZNE,BEŞİZ,3
ÇEBİÇ,BECİT,REFÜJ,ÇEBİÇ,4
ÇEBİÇ,ÇEBİÇ,TEİST,ÇEBİÇ,5
ÇEBİÇ,ÇEBİÇ,ÇEBİÇ,ÇEBİÇ,6
PASAK,PANDA,PUNTO,PORTE,1
PASAK,PASAK,PISMA,PASAK,2
PASAK,PASAK,PASAK,PASAK,3
PASAK,PASAK,PASAK,PASAK,4
PASAK,PASAK,PASAK,PASAK,5
PASAK,PASAK,PASAK,PASAK,6
TOPUZ,TEMİZ,HOTOZ,ZEMİN,1
TOPUZ,TOKUZ,TOKUZ,TOKUZ,2
TOPUZ,TOPUZ,TOPUZ,TOPUZ,3
TOPUZ,TOPUZ,TOPUZ,TOPUZ,4
TOPUZ,TOPUZ,TOPUZ,TOPUZ,5
TOPUZ,TOPUZ,TOPUZ,TOPUZ,6
KAFİR,KAPİK,KOLİT,TARİK,1
KAFİR,KANİŞ,KAPİK,FAKİR,2
KAFİR,KADİR,KAVİM,KAFİR,3
KAFİR,KAFİR,KAGİR,KAFİR,4
KAFİR,KAFİR,KAFİR,KAFİR,5
KAFİR,KAFİR,KAFİR,KAFİR,6
KİLİS,SEKİL,ÖZGÜL,SERİK,1
KİLİS,KİLİS,CELEP,KİLİS,2
KİLİS,KİLİS,KILIR,KİLİS,3
KİLİS,KİLİS,KİLİS,KİLİS,4
KİLİS,KİLİS,KİLİS,KİLİS,5
KİLİS,KİLİS,KİLİS,KİLİS,6
DURUM,KAKIM,KAYMA,KASEM,1
DURUM,CESİM,DÖŞEM,DÜRÜM,2
DURUM,DÜRÜM,DİDİM,DİRİM,3
DURUM,DURUM,DURUM,DURUM,4
DURUM,DURUM,DURUM,DURUM,5
DURUM,DURUM,DURUM,DURUM,6
EHVEN,KELEK,KESİT,MELİK,1
EHVEN,DÜMEN,POLEN,BÜTEN,2
EHVEN,ÇİSEN,DÜDEN,ÇÖVEN,3
EHVEN,EHVEN,EHVEN,EHVEN,4
EHVEN,EHVEN,EHVEN,EHVEN,5
EHVEN,EHVEN,EHVEN,EHVEN,6
AYEVİ,AYEVİ,AYEVİ,AYEVİ,1
AYEVİ,AYEVİ,AYEVİ,AYEVİ,2
AYEVİ,AYEVİ,AYEVİ,AYEVİ,3
AYEVİ,AYEVİ,AYEVİ,AYEVİ,4
AYEVİ,AYEVİ,AYEVİ,AYEVİ,5
AYEVİ,AYEVİ,AYEVİ,AYEVİ,6
SAVMA,KALIÇ,TAKIM,KALIN,1
SAVMA,SANMA,PAMPA,TASMA,2
SAVMA,SAĞMA,SAÇMA,SAÇMA,3
SAVMA,SAPMA,SAYMA,SAĞMA,4
SAVMA,SATMA,SANMA,SAPMA,5
SAVMA,SAVMA,SALMA,SAVMA,6
ACICA,KANCA,ÖTÜRÜ,MERAK,1
ACICA,ŞORCA,KIZMA,TAYIN,2
ACICA,ACICA,ACICA,ABACI,3
ACICA,ACICA,ACICA,ACICA,4
ACICA,ACICA,ACICA,ACICA,5
ACICA,ACICA,ACICA,ACICA,6
YÜLÜK,SALAK,AĞLAK,SALIK,1
YÜLÜK,YÜLÜK,YOLUK,ONLUK,2
YÜLÜK,YÜLÜK,YÜLÜK,GÖLÜK,3
YÜLÜK,YÜLÜK,YÜLÜK,ÜÇLÜK,4
YÜLÜK,YÜLÜK,YÜLÜK,YÜLÜK,5
YÜLÜK,YÜLÜK,YÜLÜK,YÜLÜK,6
ENEZE,KALAK,KISIŞ,TALİK,1
ENEZE,TENGE,PAPEL,SEZON,2
ENEZE,ENEZE,ÇİNCE,ENEZE,3
ENEZE,ENEZE,DEFNE,ENEZE,4
ENEZE,ENEZE,ENEZE,ENEZE,5
ENEZE,ENEZE,ENEZE,ENEZE,6
YAKIM,SAKAK,SIKÇA,TARİK,1
YAKIM,VAKIA,YAKIŞ,NAKIS,2
