Target Word,AI Prediction,Rule-Based Prediction,Entropy Prediction,Steps
UNSAW,UNSAW,UNSAW,UNSAW,4
UNSAW,UNSAW,UNSAW,UNSAW,5
UNSAW,UNSAW,UNSAW,UNSAW,6
JESSY,RECTE,FEZZY,TEARS,1
JESSY,PEBAS,SEITY,SEINE,2
JESSY,MESSY,MESSY,PELSH,3
JESSY,JESSY,JESSY,JESSY,4
JESSY,JESSY,JESSY,JESSY,5
JESSY,JESSY,JESSY,JESSY,6
GNASH,SEASE,SWATH,SPATE,1
GNASH,BOAST,QUASH,ABASH,2
GNASH,CHASM,DEASH,QUASH,3
GNASH,GNASH,ABASH,GNASH,4
GNASH,GNASH,GNASH,GNASH,5
GNASH,GNASH,GNASH,GNASH,6
BESIT,SONES,STEWS,TOLES,1
BESIT,MEUSE,YESTY,SUITE,2
BESIT,PESTY,BESOT,BESIT,3
BESIT,BESIT,BESIT,BESIT,4
BESIT,BESIT,BESIT,BESIT,5
BESIT,BESIT,BESIT,BESIT,6
VITAS,TATTS,ATTAP,TARES,1
VITAS,BETAS,TITAR,IOTAS,2
VITAS,DITAS,DITAS,MITAS,3
VITAS,PITAS,MITAS,PITAS,4
VITAS,MITAS,VITAS,VITAS,5
VITAS,VITAS,VITAS,VITAS,6
LAKER,ABLER,LUTED,LADER,1
LAKER,LATER,LIVER,LAVER,2
LAKER,LAVER,LAYER,LATER,3
LAKER,LAWER,LAMER,LAKER,4
LAKER,LAYER,LAWER,LAKER,5
LAKER,LAMER,LACER,LAKER,6
TOSSY,SOOTE,OWSEN,STORE,1
TOSSY,ROUST,CUSSO,TOSHY,2
TOSSY,TOSSY,TOSSY,TOSSY,3
TOSSY,TOSSY,TOSSY,TOSSY,4
TOSSY,TOSSY,TOSSY,TOSSY,5
TOSSY,TOSSY,TOSSY,TOSSY,6
CHAVA,TAPAS,PLATT,TAILS,1
CHAVA,COALA,KIACK,PHOCA,2
CHAVA,CHAVA,CHAOS,CHAVA,3
CHAVA,CHAVA,CHAFF,CHAVA,4
CHAVA,CHAVA,CHAVA,CHAVA,5
CHAVA,CHAVA,CHAVA,CHAVA,6
MONGS,PONES,MONIC,SONCE,1
MONGS,CONNS,MONPE,TONGS,2
MONGS,BONUS,MONTH,GONGS,3
MONGS,GONGS,MONGS,PONGS,4
MONGS,LONGS,MONGS,LONGS,5
MONGS,TONGS,MONGS,BONGS,6
GASES,SABES,BOCCE,LARES,1
GASES,RARES,PLUES,GAMES,2
GASES,LAMES,REGES,GASES,3
GASES,WAKES,GASES,GASES,4
GASES,YAGES,GASES,GASES,5
GASES,GAPES,GASES,GASES,6
MUSEE,SABES,SANDS,TARES,1
MUSEE,MUSER,GESSE,NUSED,2
MUSEE,MUSET,FUSEE,FUSEE,3
MUSEE,MUSEE,MUSEE,MUSEE,4
MUSEE,MUSEE,MUSEE,MUSEE,5
MUSEE,MUSEE,MUSEE,MUSEE,6
SOLON,SOBAS,SAMPS,TOLAS,1
SOLON,SOOKY,SOWFF,SOLON,2
SOLON,SOLON,SONGY,SOLON,3
SOLON,SOLON,SOLON,SOLON,4
SOLON,SOLON,SOLON,SOLON,5
SOLON,SOLON,SOLON,SOLON,6
PREYS,TEETS,GUESS,LEERS,1
PREYS,USERS,TEEMS,TREYS,2
PREYS,CRESS,SPEOS,BREYS,3
PREYS,BREYS,PIEDS,PREYS,4
PREYS,GREYS,PREYS,PREYS,5
PREYS,DREYS,PREYS,PREYS,6
UNFIT,RANNS,ENDUE,SAINE,1
UNFIT,ELFIN,KNUTS,RUTIN,2
UNFIT,UNFIT,UNTIL,UNLIT,3
UNFIT,UNFIT,UNFIT,UNFIT,4
UNFIT,UNFIT,UNFIT,UNFIT,5
UNFIT,UNFIT,UNFIT,UNFIT,6
JIVER,TRADS,HUERS,TRIES,1
JIVER,REFER,LEVER,RIVED,2
JIVER,GIVER,PAVER,VIVER,3
JIVER,HIVER,VIVER,WIVER,4
JIVER,JIVER,RIVER,FIVER,5
JIVER,JIVER,JIVER,LIVER,6
BLOOD,POOED,VODDY,DOLIE,1
BLOOD,VIOLD,OUPED,BLOOD,2
BLOOD,FLOOD,FLOOD,BLOOD,3
BLOOD,BLOOD,BLOOD,BLOOD,4
BLOOD,BLOOD,BLOOD,BLOOD,5
BLOOD,BLOOD,BLOOD,BLOOD,6
HOKED,SEEDS,BITEY,TALES,1
HOKED,CANED,NAMES,BONED,2
HOKED,MOLED,COVED,MOWED,3
HOKED,HOVED,DOZED,HOYED,4
HOKED,HOKED,LOLED,HOVED,5
HOKED,HOKED,HOHED,HOXED,6
LYRES,SABES,POOPS,TARES,1
LYRES,ROLES,WHENS,YORES,2
LYRES,LERES,BALES,EYRES,3
LYRES,LYRES,LEXES,GYRES,4
LYRES,LYRES,LYTES,LYRES,5
LYRES,LYRES,LYSES,LYRES,6
VLIES,SNEES,HESPS,TIRES,1
VLIES,ROLES,SIRES,PLIES,2
VLIES,LIKES,OWIES,CLIES,3
VLIES,FLIES,VLIES,FLIES,4
VLIES,CLIES,VLIES,VLIES,5
VLIES,PLIES,VLIES,VLIES,6
JIHAD,SITAR,KIKAY,NILAS,1
JIHAD,PILAO,NIZAM,MIRAH,2
JIHAD,MIKAN,QILAS,HIJAB,3
JIHAD,JIHAD,TITAR,JIHAD,4
JIHAD,JIHAD,JIHAD,JIHAD,5
JIHAD,JIHAD,JIHAD,JIHAD,6
CHELP,PACED,KEEVE,CARLE,1
CHELP,CLEPE,GLEBY,CELLY,2
CHELP,CHELP,AWEEL,CHELP,3
CHELP,CHELP,CHELP,CHELP,4
CHELP,CHELP,CHELP,CHELP,5
CHELP,CHELP,CHELP,CHELP,6
ABODE,PEECE,ARERE,ROATE,1
ABODE,AMATE,AGOGE,ANOLE,2
ABODE,ALONE,ABODE,ABODE,3
ABODE,AFORE,ABODE,ABODE,4
ABODE,ABOVE,ABODE,ABODE,5
ABODE,ABODE,ABODE,ABODE,6
STOIC,SONES,CLONE,TOLES,1
STOIC,STOPT,SCOOG,SPOUT,2
STOIC,STOGY,SHOCK,STONK,3
STOIC,STOOL,STOIC,STOGY,4
STOIC,STOIC,STOIC,STOIC,5
STOIC,STOIC,STOIC,STOIC,6
SPICK,SOCES,EVICT,RICES,1
SPICK,STICK,PRICK,SCIND,2
SPICK,SMICK,SPICK,SPICK,3
SPICK,SPICK,SPICK,SPICK,4
SPICK,SPICK,SPICK,SPICK,5
SPICK,SPICK,SPICK,SPICK,6
TATOU,BAONS,BANJO,TAROS,1
TATOU,KAROO,SAROS,TAUON,2
TATOU,TATOU,MAGOT,TATOU,3
TATOU,TATOU,TATOU,TATOU,4
TATOU,TATOU,TATOU,TATOU,5
TATOU,TATOU,TATOU,TATOU,6
SWALE,BEALS,AVALE,DEALS,1
SWALE,SHALE,WHALE,SHALE,2
SWALE,SPALE,DWALE,SWALE,3
SWALE,SWALE,SWALE,SWALE,4
SWALE,SWALE,SWALE,SWALE,5
SWALE,SWALE,SWALE,SWALE,6
EARNS,SAINE,SNEAD,SAINE,1
EARNS,EARNS,ELANS,EARNS,2
EARNS,EARNS,EARNS,EARNS,3
EARNS,EARNS,EARNS,EARNS,4
EARNS,EARNS,EARNS,EARNS,5
EARNS,EARNS,EARNS,EARNS,6
NINNY,ROPEY,BIVVY,POSEY,1
NINNY,TINTY,NIPPY,NIFTY,2
NINNY,HINKY,NINNY,NIMBY,3
NINNY,FINNY,NINNY,NINNY,4
NINNY,GINNY,NINNY,NINNY,5
NINNY,MINNY,NINNY,NINNY,6
EARNS,SEEDS,SHETS,TARES,1
EARNS,TARES,WEXES,EARDS,2
EARNS,EARNS,ECRUS,EARNS,3
EARNS,EARNS,EARNS,EARNS,4
EARNS,EARNS,EARNS,EARNS,5
EARNS,EARNS,EARNS,EARNS,6
BARIC,RABAT,SNARY,TARNS,1
BARIC,BAURS,TABOR,CARDY,2
BARIC,BARNY,BARIC,FARCI,3
BARIC,BARFI,BARIC,BARIC,4
BARIC,BARIC,BARIC,BARIC,5
BARIC,BARIC,BARIC,BARIC,6
SEKTS,SEGUE,GOSSE,PEATS,1
SEKTS,SEATS,WHETS,FESTS,2
SEKTS,SECTS,BEATS,DEETS,3
SEKTS,SEKTS,YETTS,SETTS,4
SEKTS,SEKTS,SEXTS,SEKTS,5
SEKTS,SEKTS,SEPTS,SEKTS,6
TINGS,SOOTS,LINKS,RIOTS,1
TINGS,TIRRS,MINDS,TIKIS,2
TINGS,TILLS,BINTS,TINGS,3
TINGS,TINKS,TINGS,TINGS,4
TINGS,TINGS,TINGS,TINGS,5
TINGS,TINGS,TINGS,TINGS,6
SKOFF,SMORE,SCORE,SPORT,1
SKOFF,STOPT,STOUN,SNOKE,2
SKOFF,SOOKY,SLOOP,SKOOL,3
SKOFF,SKOOL,SMOKY,SKOFF,4
SKOFF,SKOFF,SKOFF,SKOFF,5
SKOFF,SKOFF,SKOFF,SKOFF,6
RIBBY,SOOTS,COMMY,RIOTS,1
RIBBY,MURKY,BIRSY,RICIN,2
RIBBY,RILLY,RIBBY,RIFFY,3
RIBBY,RINGY,RIBBY,RIBBY,4
RIBBY,RIFFY,RIBBY,RIBBY,5
RIBBY,RIBBY,RIBBY,RIBBY,6
MAYAS,MARES,MAUMS,MARES,1
MAYAS,MANOS,MARGS,MANUS,2
MAYAS,MAMAS,MACES,MACKS,3
MAYAS,MAJAS,MAMAS,MAGAS,4
MAYAS,MAGAS,MASAS,MAJAS,5
MAYAS,MASAS,MANAS,MASAS,6
TARDO,PATTA,TIBIA,RATEL,1
TARDO,TARED,TALAQ,YARTA,2
TARDO,TARDY,TANTO,TAROC,3
TARDO,TARDO,TARDO,TARDO,4
TARDO,TARDO,TARDO,TARDO,5
TARDO,TARDO,TARDO,TARDO,6
PARID,RAADS,HARDS,RAIDS,1
PARID,PARID,MARID,MARID,2
PARID,PARID,PARID,PARID,3
PARID,PARID,PARID,PARID,4
PARID,PARID,PARID,PARID,5
PARID,PARID,PARID,PARID,6
BAURS,PARRS,PORAL,BORAS,1
BAURS,GAURS,BAURS,BAWRS,2
BAURS,WAURS,BAURS,BAURS,3
BAURS,DAURS,BAURS,BAURS,4
BAURS,BAURS,BAURS,BAURS,5
BAURS,BAURS,BAURS,BAURS,6
SAYER,RARES,RARED,SARED,1
SAYER,SASER,CASER,SAWER,2
SAYER,SAYER,SABER,SABER,3
SAYER,SAYER,SATER,SAKER,4
SAYER,SAYER,SAYER,SAGER,5
SAYER,SAYER,SAYER,SAFER,6
GHATS,GAFFS,GLENS,GARES,1
GHATS,GRABS,GUFFS,GLANS,2
GHATS,GLASS,GIRTS,GHATS,3
GHATS,GEATS,GASTS,GHATS,4
GHATS,GNATS,GHATS,GHATS,5
GHATS,GHATS,GHATS,GHATS,6
DRAPS,BOABS,HULAS,ORALS,1
DRAPS,SPARS,CRAYS,GRABS,2
DRAPS,CRAPS,FRASS,PRADS,3
DRAPS,FRAPS,GRANS,DRAPS,4
DRAPS,DRAPS,BRAWS,DRAPS,5
DRAPS,DRAPS,ARAKS,DRAPS,6
ACOEL,DACES,ACRES,RACES,1
ACOEL,ACOEL,ACNED,ACTED,2
ACOEL,ACOEL,ACOEL,ACOEL,3
ACOEL,ACOEL,ACOEL,ACOEL,4
ACOEL,ACOEL,ACOEL,ACOEL,5
ACOEL,ACOEL,ACOEL,ACOEL,6
HYDEL,BODED,APHID,AILED,1
HYDEL,CADEE,HEDGE,YODEL,2
HYDEL,KIDEL,HYDEL,HYDEL,3
HYDEL,WEDEL,HYDEL,HYDEL,4
HYDEL,HYDEL,HYDEL,HYDEL,5
HYDEL,HYDEL,HYDEL,HYDEL,6
STEEZ,STOGS,STUBS,STORE,1
STEEZ,STEDE,STOGY,STIED,2
STEEZ,STEER,STRIM,STEEZ,3
STEEZ,STEEL,STELE,STEEZ,4
STEEZ,STEEN,STENT,STEEZ,5
STEEZ,STEEM,STEED,STEEZ,6
DANTS,JANNS,NEESE,TINES,1
DANTS,MANES,KIRNS,DANTS,2
DANTS,NANTS,BANDS,DANTS,3
DANTS,BANTS,DANTS,DANTS,4
DANTS,CANTS,DANTS,DANTS,5
DANTS,DANTS,DANTS,DANTS,6
WHISH,TRIST,SLISH,TAISH,1
WHISH,ODISM,APISH,SHISH,2
WHISH,WHISS,WHISH,PHISH,3
WHISH,WHISH,WHISH,WHISH,4
WHISH,WHISH,WHISH,WHISH,5
WHISH,WHISH,WHISH,WHISH,6
CRASH,RASAS,OXIMS,SARIN,1
CRASH,SHARD,FRUSH,PRAGS,2
CRASH,BRASH,CRASH,CRASH,3
CRASH,CRASH,CRASH,CRASH,4
CRASH,CRASH,CRASH,CRASH,5
CRASH,CRASH,CRASH,CRASH,6
TURNS,SEEDS,MUTIC,TIRES,1
TURNS,BUSTS,NURTS,TURDS,2
TURNS,RUTHS,TURNS,TURNS,3
TURNS,TURRS,TURNS,TURNS,4
TURNS,TURNS,TURNS,TURNS,5
TURNS,TURNS,TURNS,TURNS,6
AUDAD,AGBAS,OPAHS,NEATS,1
AUDAD,APEAK,AXMEN,OMDAH,2
AUDAD,AJWAN,ACIDY,AUDAD,3
AUDAD,AFOAM,AUDAD,AUDAD,4
AUDAD,AIYAH,AUDAD,AUDAD,5
AUDAD,ADDAX,AUDAD,AUDAD,6
PLAIN,RABAT,XYSTI,TAILS,1
PLAIN,ALANS,BRILL,GRAIL,2
PLAIN,FLAWN,LAKIN,PLAIN,3
PLAIN,PLAIN,ALLIN,PLAIN,4
PLAIN,PLAIN,PLAIN,PLAIN,5
PLAIN,PLAIN,PLAIN,PLAIN,6
NAFFS,RANNS,MINIS,GAINS,1
NAFFS,NAIBS,BURNS,DANKS,2
NAFFS,NALAS,SNAPS,NARAS,3
NAFFS,NAFFS,NAGAS,NAMUS,4
NAFFS,NAFFS,NAFFS,NAFFS,5
NAFFS,NAFFS,NAFFS,NAFFS,6
SACKS,TARAS,ORVAL,LARIS,1
SACKS,LALLS,GAWPS,PATUS,2
SACKS,SAGOS,FASTS,DAWKS,3
SACKS,SAKIS,SADIS,HACKS,4
SACKS,SACKS,SACKS,SACKS,5
SACKS,SACKS,SACKS,SACKS,6
MENGS,RESES,REUSE,LORES,1
MENGS,MELLS,YELLS,MEINS,2
MENGS,MEMOS,PEGOS,MENDS,3
MENGS,MENGS,GENES,MENGS,4
MENGS,MENGS,MENGS,MENGS,5
MENGS,MENGS,MENGS,MENGS,6
MISLS,SABES,SELLS,TALES,1
MISLS,DINTS,PAWLS,LIMPS,2
MISLS,CILLS,MISLS,MISLS,3
MISLS,MISLS,MISLS,MISLS,4
MISLS,MISLS,MISLS,MISLS,5
MISLS,MISLS,MISLS,MISLS,6
MADRE,MERSE,MERIT,REAMS,1
MADRE,MAARE,MAARE,DREAM,2
MADRE,MAIRE,MADRE,MADRE,3
MADRE,MADRE,MADRE,MADRE,4
MADRE,MADRE,MADRE,MADRE,5
MADRE,MADRE,MADRE,MADRE,6
BARBY,RABAT,GOARY,TORAS,1
BARBY,BARPS,MARAY,MURRA,2
BARBY,BARRY,KARZY,BARKY,3
BARBY,BARKY,BARBY,BARBY,4
BARBY,BARMY,BARBY,BARBY,5
BARBY,BARNY,BARBY,BARBY,6
LACIS,SABES,REENS,TARES,1
LACIS,MARAS,HWYLS,KALIS,2
LACIS,CANTS,LAPIS,LABIS,3
LACIS,LACKS,LACIS,LACIS,4
LACIS,LACIS,LACIS,LACIS,5
LACIS,LACIS,LACIS,LACIS,6
LUTES,SAFES,BAKEN,SALET,1
LUTES,TOLES,EXPEL,LYTES,2
LUTES,LUTES,LOWES,LUTES,3
LUTES,LUTES,LUCES,LUTES,4
LUTES,LUTES,LUTES,LUTES,5
LUTES,LUTES,LUTES,LUTES,6
NOEME,UNMET,ENEMY,NOMES,1
NOEME,NEEMS,NEEMS,NOEME,2
NOEME,NOEME,NOEME,NOEME,3
NOEME,NOEME,NOEME,NOEME,4
NOEME,NOEME,NOEME,NOEME,5
NOEME,NOEME,NOEME,NOEME,6
GIMPS,BOABS,WYNNS,RAILS,1
GIMPS,CHIKS,POLKS,KINOS,2
GIMPS,MIMIS,CAPAS,MIDIS,3
GIMPS,LIMPS,GIMPS,GIMPS,4
GIMPS,PIMPS,GIMPS,GIMPS,5
GIMPS,DIMPS,GIMPS,GIMPS,6
KVELL,ABELE,HAOLE,BAILE,1
KVELL,ONELY,KVELL,KNELT,2
KVELL,WHELP,KVELL,KVELL,3
KVELL,QUELL,KVELL,KVELL,4
KVELL,KVELL,KVELL,KVELL,5
KVELL,KVELL,KVELL,KVELL,6
TICED,TARES,AFRET,TARES,1
TICED,TEMED,TINES,TUNED,2
TICED,TIDED,TIMED,TIMED,3
TICED,TINED,TIDED,TIDED,4
TICED,TICED,TICED,TICED,5
TICED,TICED,TICED,TICED,6
LOVAT,LOOFA,LAMIA,LINGA,1
LOVAT,LOWAN,LOACH,LOTAH,2
LOVAT,LOTAH,LOGAN,LOVAT,3
LOVAT,LOVAT,LOVAT,LOVAT,4
LOVAT,LOVAT,LOVAT,LOVAT,5
LOVAT,LOVAT,LOVAT,LOVAT,6
ROTTY,COOEY,PODGY,DORTY,1
ROTTY,BORTY,COREY,ROTTY,2
ROTTY,ROTTY,HOARY,ROTTY,3
ROTTY,ROTTY,ROTTY,ROTTY,4
ROTTY,ROTTY,ROTTY,ROTTY,5
ROTTY,ROTTY,ROTTY,ROTTY,6
YRNEH,NENES,ENOWS,RINES,1
YRNEH,PINER,BENET,HONER,2
YRNEH,RONEO,MINED,YRNEH,3
YRNEH,YRNEH,YRNEH,YRNEH,4
YRNEH,YRNEH,YRNEH,YRNEH,5
YRNEH,YRNEH,YRNEH,YRNEH,6
TROCK,BROOS,NAGOR,TAROS,1
TROCK,DROPT,PROWK,TRONC,2
TROCK,TRONK,FROCK,TROCK,3
TROCK,TROCK,CROCK,TROCK,4
TROCK,TROCK,TROCK,TROCK,5
TROCK,TROCK,TROCK,TROCK,6
MESYL,BORES,RHIES,TORES,1
MESYL,MEUSE,JESSY,MINSE,2
MESYL,MESHY,MESYL,MESYL,3
MESYL,MESYL,MESYL,MESYL,4
MESYL,MESYL,MESYL,MESYL,5
MESYL,MESYL,MESYL,MESYL,6
TUMMY,PAPEY,BARFY,PARLY,1
TUMMY,RUNTY,MESHY,MINTY,2
TUMMY,TUSKY,YUMMY,STYMY,3
TUMMY,TUMMY,LUMMY,TUMMY,4
TUMMY,TUMMY,NUMMY,TUMMY,5
TUMMY,TUMMY,GUMMY,TUMMY,6
LOURS,LORES,RUBLI,LORES,1
LOURS,LOIRS,FLUOR,LOIRS,2
LOURS,LOURS,LOURS,LOURS,3
LOURS,LOURS,LOURS,LOURS,4
LOURS,LOURS,LOURS,LOURS,5
LOURS,LOURS,LOURS,LOURS,6
BEARD,SABES,VAWTE,TARES,1
BEARD,BEARE,BEKAH,BEARD,2
BEARD,BEARD,BENGA,BEARD,3
BEARD,BEARD,BEADS,BEARD,4
BEARD,BEARD,BEARD,BEARD,5
BEARD,BEARD,BEARD,BEARD,6
SENEX,SALES,MOOED,DALES,1
SENEX,SPIED,AUNES,NOSEY,2
SENEX,SNOEK,SENEX,SEMEN,3
SENEX,SEMEN,SENEX,SENEX,4
SENEX,SENEX,SENEX,SENEX,5
SENEX,SENEX,SENEX,SENEX,6
STOMP,REIST,PESTO,STIRE,1
STOMP,SOOTY,STOPT,STONK,2
STOMP,STOOL,STOOP,STOOP,3
STOMP,STOMP,STOWP,STOWP,4
STOMP,STOMP,STOMP,STOMP,5
STOMP,STOMP,STOMP,STOMP,6
YUZUS,RARES,DEFFO,TARES,1
YUZUS,SOOTS,MASHY,MODUS,2
YUZUS,BUFFS,TRYST,FUGUS,3
YUZUS,MUGGS,YUZUS,YUZUS,4
YUZUS,HUHUS,YUZUS,YUZUS,5
YUZUS,JUJUS,YUZUS,YUZUS,6
HALER,RARER,RAGED,TASER,1
HALER,LAVER,LAXER,GAPER,2
HALER,PALER,HALER,LACER,3
HALER,TALER,HALER,BALER,4
HALER,HALER,HALER,HALER,5
HALER,HALER,HALER,HALER,6
NISUS,SINES,GILTS,LINES,1
NISUS,PIONS,JIAOS,PIANS,2
NISUS,NIMBS,NIMBS,NIDUS,3
NISUS,NILAS,NIESS,NISUS,4
NISUS,NIGHS,NIDUS,NISUS,5
NISUS,NIFFS,NISUS,NISUS,6
SELLS,SEEDS,BEINS,TIRES,1
SELLS,SERES,LEMES,MELDS,2
SELLS,SENTS,FELTS,PELFS,3
SELLS,SELLS,WELDS,YELLS,4
SELLS,SELLS,HELPS,VELLS,5
SELLS,SELLS,YELLS,CELLS,6
PUNTY,RANNS,CYANS,SAINT,1
PUNTY,LINGY,NUTTY,RUNTY,2
PUNTY,PUNKY,BUNTY,PUNTY,3
PUNTY,PUNTY,RUNTY,PUNTY,4
PUNTY,PUNTY,PUNTY,PUNTY,5
PUNTY,PUNTY,PUNTY,PUNTY,6
POSOL,BORES,ROLFS,TORES,1
POSOL,GOOSY,LOOSE,MOPSY,2
POSOL,DOSHA,TOSYL,POSOL,3
POSOL,MOSTO,POSOL,POSOL,4
POSOL,POSOL,POSOL,POSOL,5
POSOL,POSOL,POSOL,POSOL,6
TILTS,LOLLS,SMOLT,SOLEI,1
TILTS,SELES,LUSTS,MILTS,2
TILTS,MILKS,HILTS,WILTS,3
TILTS,GILDS,JILTS,GILTS,4
TILTS,HILTS,WILTS,JILTS,5
TILTS,JILTS,GILTS,KILTS,6
AGRIN,ABRIS,ZORIL,SARIN,1
AGRIN,AGRIA,STRIP,ABRIN,2
AGRIN,AGRIN,VARIA,AGRIN,3
AGRIN,AGRIN,ABRIN,AGRIN,4
AGRIN,AGRIN,AGRIN,AGRIN,5
AGRIN,AGRIN,AGRIN,AGRIN,6
TOUTS,SOBAS,TWALS,TORAS,1
TOUTS,COOKS,TOHOS,TOUNS,2
TOUTS,DORPS,TORTS,TOUKS,3
TOUTS,HOLOS,TOFTS,TOUTS,4
TOUTS,TONUS,TOOTS,TOUTS,5
TOUTS,TOUTS,TOUTS,TOUTS,6
JEHUS,RESUS,REUPS,MENUS,1
JEHUS,NEVUS,NEVUS,REBUS,2
JEHUS,MEOUS,FETUS,JEHUS,3
JEHUS,FETUS,ZEBUS,JEHUS,4
JEHUS,ZEBUS,MEOUS,JEHUS,5
JEHUS,JEHUS,JEHUS,JEHUS,6
BECAP,RECEP,CERTY,CERTS,1
BECAP,BECAP,SEPIC,BECAP,2
BECAP,BECAP,PECKE,BECAP,3
BECAP,BECAP,BECAP,BECAP,4
BECAP,BECAP,BECAP,BECAP,5
BECAP,BECAP,BECAP,BECAP,6
MAGAS,SABES,WHETS,TARES,1
MAGAS,AAPAS,PADAS,MALIS,2
MAGAS,TARAS,RASAS,MASAS,3
MAGAS,MALAS,YABAS,MAGAS,4
MAGAS,MAMAS,LAMAS,MAGAS,5
MAGAS,MAJAS,MAGAS,MAGAS,6
MOYLS,MOPES,MOLAR,MORES,1
MOYLS,MORAS,MOULD,MOALS,2
MOYLS,MOOTS,MOYLS,MOOLS,3
MOYLS,MOLOS,MOYLS,MOYLS,4
MOYLS,MOULS,MOYLS,MOYLS,5
MOYLS,MOYLS,MOYLS,MOYLS,6
LOWER,RUNER,GREBE,TRIED,1
LOWER,OPTER,FUMER,LOPER,2
LOWER,COVER,ONCER,LOVER,3
LOWER,MOWER,HOPER,LOWER,4
LOWER,LOWER,TOWER,LOWER,5
LOWER,LOWER,VOWER,LOWER,6
PICAS,MACAS,CACAO,PACAS,1
PICAS,SOCAS,INCAS,PICAS,2
PICAS,ACCAS,PICAS,PICAS,3
PICAS,PICAS,PICAS,PICAS,4
PICAS,PICAS,PICAS,PICAS,5
PICAS,PICAS,PICAS,PICAS,6
SIPPY,TEFFS,GLEBE,TILES,1
SIPPY,SKIVY,THUMP,KIPSY,2
SIPPY,SILLY,ZIPPY,SIPPY,3
SIPPY,SIPPY,YIPPY,SIPPY,4
SIPPY,SIPPY,SIPPY,SIPPY,5
SIPPY,SIPPY,SIPPY,SIPPY,6
CHART,BOABS,AJUGA,SLART,1
CHART,GRANT,CHAVS,TUART,2
CHART,APART,CHANT,CHART,3
CHART,CHART,CHART,CHART,4
CHART,CHART,CHART,CHART,5
CHART,CHART,CHART,CHART,6
OBIIT,TOTER,BELIT,ROUET,1
OBIIT,PLOOT,OUBIT,PIVOT,2
OBIIT,OBIIT,OBIIT,OBIIT,3
OBIIT,OBIIT,OBIIT,OBIIT,4
OBIIT,OBIIT,OBIIT,OBIIT,5
OBIIT,OBIIT,OBIIT,OBIIT,6
TAUNT,TACET,UNHAT,SALET,1
TAUNT,TAKHT,TAUNT,GAMUT,2
TAUNT,TAUNT,TAUNT,DAUNT,3
TAUNT,TAUNT,TAUNT,NAUNT,4
TAUNT,TAUNT,TAUNT,HAUNT,5
TAUNT,TAUNT,TAUNT,VAUNT,6
RAGUS,ROSPS,LYARD,BORAS,1
RAGUS,RAADS,AARGH,GRADS,2
RAGUS,RANAS,RAGUS,RAGUS,3
RAGUS,RARKS,RAGUS,RAGUS,4
RAGUS,RAYLS,RAGUS,RAGUS,5
RAGUS,RAGGS,RAGUS,RAGUS,6
WANEY,SALES,HACEK,SALET,1
WANEY,MANEB,TALES,MANEH,2
WANEY,GANEV,GANEV,GANEV,3
WANEY,WANEY,MANEB,WANEY,4
WANEY,WANEY,WANEY,WANEY,5
WANEY,WANEY,WANEY,WANEY,6
GEEST,SPODS,LWEIS,TORES,1
GEEST,REUSE,DOEST,SUITE,2
GEEST,WEEST,CHEST,GHEST,3
GEEST,GEEST,EGEST,GEEST,4
GEEST,GEEST,GUEST,GEEST,5
GEEST,GEEST,GEEST,GEEST,6
TUPLE,PURRE,BUBBE,RUICE,1
TUPLE,TUPLE,GUNGE,BUGLE,2
TUPLE,TUPLE,FURZE,TUPLE,3
TUPLE,TUPLE,PUMIE,TUPLE,4
TUPLE,TUPLE,DUPLE,TUPLE,5
TUPLE,TUPLE,TUPLE,TUPLE,6
UNOLD,PLONG,NITON,ELOIN,1
UNOLD,NMOLI,PLENO,UNOLD,2
UNOLD,KNOLL,KNOLL,UNOLD,3
UNOLD,UNOLD,UNOLD,UNOLD,4
UNOLD,UNOLD,UNOLD,UNOLD,5
UNOLD,UNOLD,UNOLD,UNOLD,6
FUNDS,BOOTS,CLIPS,TOILS,1
FUNDS,CULLS,KNOBS,PUNKS,2
FUNDS,DUNKS,WYNDS,BUNDS,3
FUNDS,FUNDS,TUNDS,MUNDS,4
FUNDS,FUNDS,MUNDS,FUNDS,5
FUNDS,FUNDS,FUNDS,FUNDS,6
GYRES,SABES,SWOPS,LARES,1
GYRES,ROLES,REKES,YORES,2
GYRES,ERSES,GYRES,EYRES,3
GYRES,FERES,GYRES,GYRES,4
GYRES,GYRES,GYRES,GYRES,5
GYRES,GYRES,GYRES,GYRES,6
GIGAS,AGBAS,VEGAS,TEARS,1
GIGAS,TOGAS,GIGAS,ALIOS,2
GIGAS,SEGAS,GIGAS,DIVAS,3
GIGAS,VIGAS,GIGAS,SIMAS,4
GIGAS,GIGAS,GIGAS,HIBAS,5
GIGAS,GIGAS,GIGAS,GIGAS,6
EVERT,SABES,GEASA,TARES,1
EVERT,REGLE,TRYER,RIFTE,2
EVERT,EVERY,CHERT,EVERT,3
EVERT,EVERT,EXERT,EVERT,4
EVERT,EVERT,EVERT,EVERT,5
EVERT,EVERT,EVERT,EVERT,6
PATTA,RABAT,VARAN,TARNS,1
PATTA,TATTS,SABHA,PACTA,2
PATTA,MATTY,TAGMA,PATTA,3
PATTA,NATTO,FACTA,PATTA,4
PATTA,PATTA,PATTA,PATTA,5
PATTA,PATTA,PATTA,PATTA,6
NAGOR,RARES,CAVAS,TARES,1
NAGOR,KAURY,JAZZY,RANGY,2
NAGOR,TATAR,FAUNA,NAGAR,3
